emotion,pitch_mean,pitch_stdev,f1_mean,f2_mean,f3_mean,f4_mean,f1_stdev,f2_stdev,f3_stdev,f4_stdev,mfcc_1_mean,mfcc_1_stdev,mfcc_2_mean,mfcc_2_stdev,mfcc_3_mean,mfcc_3_stdev,mfcc_4_mean,mfcc_4_stdev,mfcc_5_mean,mfcc_5_stdev,mfcc_6_mean,mfcc_6_stdev,mfcc_7_mean,mfcc_7_stdev,mfcc_8_mean,mfcc_8_stdev,mfcc_9_mean,mfcc_9_stdev,mfcc_10_mean,mfcc_10_stdev,mfcc_11_mean,mfcc_11_stdev,mfcc_12_mean,mfcc_12_stdev
F,242.67486694879565,41.672498148066545,699.5595842665423,1674.6640072260316,2799.593671954867,3858.4792525233106,319.7759018599442,471.04827918351873,395.0469437717515,606.8104892529223,134.8179966959986,89.75233977346252,-18.945416269802383,67.66507950943067,-22.94146993033415,55.300005605979,-27.123067407328886,48.489606791892804,-37.4432324124804,51.8886631552311,-21.92503671593274,30.386999005963766,-12.39743913418161,35.7043932416151,-26.12326704055695,42.94494491777495,9.466450701449517,22.718144564310858,3.8328740551740155,25.000776201226707,-4.405249841539764,25.57096706855691,null,null
N,151.67131469108563,14.878445386139953,445.8013862038536,1677.968935806593,2802.608686660691,4503.436672950216,128.63995194678333,295.6610878645087,564.7077311979135,637.0435886199899,335.48493652487645,96.77035691124834,46.19404206771867,24.82697130271548,45.70629274966861,30.95341082653339,0.700066860835778,27.908587779290563,-35.95450843421582,33.112002776799734,-49.14624905459639,29.862186479792015,23.29222389310035,20.854490128814128,-17.888915895840086,20.426152368222162,-9.970998024080687,22.295379036537387,-11.024411648371698,9.34685122940151,-1.9432279459341837,10.675022864409673,null,null
J,175.77120391356482,16.83236811541449,990.0243907944023,2174.7289370846147,3244.948637919304,4292.247634676869,400.6674328067445,336.00647257160995,403.30828080701593,361.1446911099847,100.26976645211381,44.874730950293866,58.076924528009734,20.47341273687489,29.62404720753258,16.037447761138974,15.730966410845452,26.46725280722018,12.359122848278918,24.995162831651704,11.76402082330552,16.917098721195952,25.08667881096263,11.233248542155302,14.609636104960389,12.587440265769771,16.617191865569396,9.77454632110711,5.296421646370823,11.00212884892791,7.7070314864377085,10.927440438944151,null,null
J,208.46675676937016,60.69485393264602,883.3636452357899,1891.5258225999496,3021.600746574646,4162.86230126291,410.3437034334381,519.4541991137726,453.8699133513966,384.2342055783667,137.11822299091935,62.60370336450975,42.34528282008964,25.820307575353887,13.375586814436822,38.362070805367736,-4.7959928199067345,46.751056117676036,-6.391106874281611,39.595485643992646,5.473927813236924,22.3261565338459,24.408884079049812,15.895355454324793,15.55131503562631,17.940144825630128,8.306230670331693,15.085523643591523,0.13587912681190845,11.754562220940388,3.722409762596428,13.224933368406704,null,null
N,146.56882831034807,9.230072440164149,473.9355479424426,1591.1248208680952,2966.3569785118957,4379.876884421356,176.67709198848206,300.35456203413383,814.5134794826487,666.8152007710165,354.97204325516236,135.8397198562231,30.622246281138572,28.524879383754666,42.60400242756996,39.577538249472966,3.542536952815313,25.04211809917611,-30.581825096706247,30.18928154846908,-32.07774450551543,30.4744170184972,5.209262437109916,18.612434916837255,-21.086372244461845,23.97437430560905,-17.89319340200545,22.170164581709493,5.903200412150237,12.004360800167557,4.402651220058176,13.881622856094932,null,null
J,209.5086428287195,35.238899805340466,938.2656480449723,1953.0361657308456,3085.06765071096,4221.071426918479,400.55723930599896,541.6322368270983,488.33740759191227,387.18124995443395,123.59051185135101,57.373425521231795,47.39263338462679,20.059640287407174,16.216050528676835,33.43965787586031,7.606720780765061,35.90945913509209,9.354111371543295,27.29349765934704,11.532991594202294,20.15793270346256,22.350489875037383,14.028361370108147,11.795567891125941,17.357918364733894,10.492737107384768,14.084846236097457,2.5396842822251036,13.931402609795416,5.122683364872901,11.804946670370285,null,null
N,94.21771649230723,7.345963439174289,956.3491103871819,1926.1076506680101,2913.8065097398717,4217.450312427978,493.66758373098634,518.4701129994601,565.25870533126,339.50068362109823,95.31478053604641,160.04230844611416,31.241672424400395,39.0779135836042,24.991661516105506,32.27446794660941,28.29534547340558,24.079771187551014,12.610873616210116,26.400088194576387,-2.982322095829555,25.009990348974124,21.8824654739664,15.282102435348106,3.65338026332661,15.841242098609346,1.57372508472669,19.220845470954217,-5.169826711921054,10.993542611358551,-0.746739074632633,12.39894815531011,null,null
N,236.71839138430673,39.36530593467295,799.1408904739127,1884.7656823267166,2958.908373744195,4054.9206021429077,281.799893503626,299.71347026124823,268.1011732781849,374.64454227514494,81.14958567608795,57.19635213060317,-8.320478613544152,49.12589357536435,14.113345770567756,40.07988690672851,-17.966404442962407,49.786050986956965,-5.443540891144916,34.147866839595466,-17.01927082977892,38.22807411830237,6.163491758762162,24.82665131618076,-4.1717277873879155,16.916984996428102,-2.2484008806857765,17.169772573360707,-10.356466842860533,21.78257845240944,-5.983754924882116,18.699199507782875,null,null
D,92.44200384759908,11.375213794576336,597.9332593180346,1822.7591555310473,2952.450867440821,3880.6504298691757,404.1849985699218,588.2654658737289,299.657090536594,482.25017393816285,135.0668241565778,124.33167920661087,67.9203881038735,55.03883319959839,37.66064097461885,54.27203685158166,-42.38060978988258,45.37557726611663,-63.43113063937965,40.524508830412024,-2.4937411677029453,32.39220970857276,-23.624851141801948,24.175875572956826,-5.508853680160297,24.961568823692723,5.968338806893611,20.967255349225827,-27.567722260615433,23.50818089646077,-24.998492339505137,19.208049302356976,null,null
S,172.53864608433778,50.128701838278054,784.3636049855652,1906.2876117991493,3073.1560176568532,4133.639776750581,388.26317967068377,431.3921505255147,363.25469757315074,368.58884975471227,79.95844025775196,63.69809014065037,36.903080875695366,24.967650448283212,20.30278082029242,26.715967843406997,-6.4548169358623255,20.34356665541738,7.722553410749409,18.131141890027383,-9.110412271034543,18.305188876338395,-6.1071826377083935,20.69525079736381,-15.039428493528641,21.529867338883008,-5.438028425701587,16.47623275517299,-8.674638487154038,16.09637996964022,-2.752337921815876,15.858001535445256,null,null
S,229.28794550850748,29.007997730182066,800.2229694243617,1938.05758508139,3056.631173533774,4144.2128768342145,291.36763251540526,328.238928239664,268.245004005081,287.5187741381518,69.2493619937864,48.90389438707905,32.13731569666995,22.694697568206543,18.794397458853453,26.098253873512046,-5.668352799741795,17.01787781298403,4.588310321539859,17.02053331594431,-8.737115664738447,15.293565956744338,-5.292948413498117,17.107748919403363,-14.581714616059003,16.19118296265983,-5.012307005552097,15.423160883086657,-11.215291938747377,15.306369688057988,-3.485942904530705,13.13023512062262,null,null
S,221.63764914440577,27.48758350021928,819.6881930183936,1937.840683467017,3086.7671986798655,4185.23454799643,320.18572170255294,412.8922851476769,323.80884135642407,326.0080631595704,73.86124974669782,50.626355276420725,30.948622168611823,22.125789613875202,16.90365929834072,26.647471689519488,-6.752157890231251,18.270748927345515,8.122670206512947,15.270092508725684,-5.813973731456879,16.14721223504294,-3.6873233242527057,15.952645490129038,-14.239972362384398,16.657096247649815,-5.800934858143445,14.939409548967417,-9.781295733049873,17.076195135552958,-3.775474404132967,14.486329797102197,null,null
N,129.81397846912768,11.758071128329982,824.7553410124985,1874.1466891435607,2949.170721392218,4173.900350764709,314.38730277599365,412.3880198127233,446.3542787867571,590.378269107846,117.88546244057225,120.2009865265839,-1.733674667251982,41.70943065015716,30.38389998356878,25.825019210625413,-5.3533367342854135,23.865799137910987,6.540272911391185,25.17100072771708,-11.334448027991936,16.703213546835855,18.361001658256495,14.301924308673943,-5.444933727943059,14.420297907287777,4.887883654515797,14.328878967972468,-1.7735947521007793,10.283384358450851,10.4588882307196,11.36434993848957,null,null
B,142.22351156296793,46.930925346136796,1094.29113950384,2232.7832755613617,3157.8496041254393,4278.034274962753,416.01672545338573,604.0004169945047,580.0254657815093,494.9619646349784,145.34592030664945,63.74939926727399,44.53943223796553,78.4444504362383,42.852233854054674,49.50028886995365,15.51170203924305,53.20962830002998,23.750135660760414,28.578051495694353,20.784476194576172,27.103729013506786,11.026857034156922,17.90376571101945,9.547650788958146,33.44506226182142,8.232944323292353,13.648672115939185,-0.7415440447264998,18.943123853171258,-4.212763622838101,19.11725758050104,null,null
N,121.15613042003642,7.231416376787302,784.5331005919213,1794.0531050605673,3020.25505335118,4108.875027840751,355.01184580592286,469.9825740306719,627.0450390032538,710.437419504708,131.83508405804923,136.4184326230984,-9.574068243318996,45.025593906032526,36.05122876162506,28.700094115213293,-19.620893003976615,29.833508445121346,-0.5147189721446846,28.149820368092033,-11.268247986661338,17.67417239998574,24.004879372281408,14.886697630309689,-10.130885231397292,18.246759967071892,4.722940090642666,15.13881600058892,5.466135827543347,13.48972829218067,8.99016810317532,12.06295046927787,null,null
F,173.65057962425576,33.757376777637724,627.7257163625388,1659.617515661944,2409.693480241783,3911.519533170138,214.62940137035213,278.1127837380575,449.27245776616064,522.9072578627902,267.3950859835322,96.35915108510973,-55.423117861769974,57.423252766412055,-12.098232803954074,42.83366922728052,25.070981880409974,39.70315052905733,-19.272680858680282,34.44265775057641,-49.784196690637884,36.52335839468361,7.0497014407091445,27.644927608895966,-23.942277357182455,30.78945723731986,-7.103863678783898,18.633640139042413,-3.0727986298127443,23.021010201787146,4.369752228626197,14.65945113524719,null,null
B,130.25484996583916,24.00967242492444,1025.5043631247006,1834.8536809516593,2958.16440730725,3926.719715880168,274.57601600181505,561.2353403530251,365.1850525163341,363.443841545983,73.57657520243917,60.88123845122651,-1.7086826244582909,44.544200406048,26.3775961556844,45.55509200500883,-5.590207403969763,40.849236446280464,28.41526776832978,32.69507185938919,41.4170676093245,24.221004215731817,2.861080069792608,21.61703331534995,2.553764581273702,22.44455544792563,12.497681566868184,17.32867287144788,-6.847820258926016,17.99693846574487,6.920683294137066,15.471596308178722,null,null
N,230.83545152824314,38.51595845765027,630.846005811697,1793.168359266992,2818.9180828658964,4328.8155224632,236.87072200277106,304.76358138607276,309.9573501084127,300.59673267932743,113.39791447003113,118.12228090812896,33.04957186829693,47.741171243889966,-16.033986444056055,29.607328266267842,3.3950528439131595,29.70709371508808,-23.455615164579235,30.242803563226225,-27.50121838961143,25.532661096400997,-7.095405664837607,19.807327785552108,-24.773463362662238,22.822791940469266,-3.166729156181558,19.85357616656963,-6.790562459508978,16.683014214017547,-8.577143921671345,24.143053178080017,null,null
S,132.71353946073788,15.675956376311103,626.1057840599885,1718.142817740239,2674.7396462473757,4060.6387068718745,400.94657327442735,491.23953336627744,643.0288009405276,539.6903125342585,264.2455490406873,65.508764418593,36.75970153117526,28.375398085170893,43.374096897967725,25.005226628150186,21.85357989592275,22.65268351193376,-2.349423336654419,38.62226207485263,-17.129871287254893,27.551012684637893,15.215314938390899,13.994242488980579,13.736226104675213,23.10347279136972,-7.0642159374775195,14.296897414159934,-7.862328614135574,13.91884065904007,1.7821938965326027,14.451589233412012,null,null
S,125.090489620548,22.708460612354116,642.1196900211595,1783.5296727472191,2716.591132125248,4065.9254387426727,349.43505559358283,383.1661432750594,603.2117116525126,433.2663373016783,272.1323899844234,53.54534710687297,38.173569813777824,32.587729744224475,39.07988025203668,19.55347781364625,13.228415403654317,30.689832855309554,-5.551624545902766,41.41138799590015,-13.560664912319607,25.675253714003983,17.652662402853146,15.230649715999245,13.55505748187225,18.225875008340402,-5.777838813595229,18.134798595420175,-3.133469946381559,11.624224947926967,3.792458431686021,14.29265507385701,null,null
J,221.96680239767858,47.85646814741376,619.8133438914202,1887.4235797962406,2907.8489119353994,3992.163137626249,179.0354279885082,522.4461972858655,335.93848599607276,412.2494324777781,76.26724746670996,89.70537112601693,-40.089824842085335,48.12674412756697,-14.984142954275889,53.20411826165582,-85.0968722739346,44.68880980158736,-87.06071023750039,45.462595619026025,-31.689246806909296,22.2024966093062,-20.616283691841886,36.99482790276531,-29.95720326697598,24.812053340920347,-37.74697790785139,24.096793385295484,-10.281262266385186,28.535434067730453,-2.034770816802666,26.389339344554358,null,null
J,183.30379601171362,30.263061340543626,663.0526169927942,1803.6678946072418,2946.761115378826,3974.3068259299607,157.3158707463157,534.1676951726231,288.4457021465924,378.2477094447759,86.49423667758926,92.4850996575165,-44.31373998263191,51.52341821586659,-41.313337678846835,52.25826567061295,-99.03364236694776,43.68951947755215,-60.58920041262921,39.23784008283492,-32.10597931727336,21.56492789632297,-29.097104960860378,42.12936587356666,-33.41664329087643,21.581978703618052,-26.142785028995828,21.59506626793475,-14.700956131176925,27.204291290222397,-3.900713947273145,27.27022589007193,null,null
A,156.83641214900422,9.536634820215097,969.036170345057,1914.7011659327934,2967.5335621194395,4099.720659862105,483.3476418408143,385.17660697402744,545.3594075169166,453.52597301798545,173.21107864670162,139.64021680874063,-0.7519790667330943,38.292090193350695,43.609837789469864,37.664463374541356,35.99412010877057,32.69888894509278,34.64232662738375,30.148832866971105,1.8836988306347946,28.61341312439132,12.187077187875628,19.336135265353036,13.382112268622675,19.839047278969677,2.6324983480842112,26.7046402009695,-4.554374726034245,17.596515357161284,-4.380522032172664,21.833545653525462,null,null
A,149.21940056387132,7.4316358121053305,855.5123099582578,1887.0134935026322,2833.3367931704333,3956.7149580907767,478.87446869186897,315.1523985611014,517.4134199074261,477.4009502121385,179.42583307872727,146.58267290846896,-12.795623686536462,39.832360411758955,58.40417015504052,49.303062963756844,22.71791332260397,41.516254061655644,27.344431142369537,34.408496694857966,-3.4942827445685016,30.392602512308994,16.138458840667752,22.196776172390617,8.367134648446635,20.183520980224326,-0.6344929299020616,26.065687557108294,-1.2921750927229736,15.491067352823888,-7.592283058418034,23.432140735474874,null,null
N,158.95447414204384,41.31680964680447,616.0564315583671,1809.2468509243156,2569.657362200143,3730.778975690186,129.07681784389652,254.8921291337996,276.8640053152318,259.51734082118645,9.164802054656196,75.80243093334381,-109.41940148355893,85.3606325368396,-68.40946857879824,36.482946765350334,-100.90151576169436,47.00495741664574,-108.97328376660067,32.367287011674264,-62.6338265822801,26.48026943190911,-51.02066717520278,21.62313027965572,7.248246577975506,32.74886979234594,-24.852462649582208,22.899581462756487,4.881748003566851,17.5220702700102,-7.1726691711642445,20.40325557797823,null,null
A,154.42545622870904,17.8514884130689,834.9861268995344,1857.9183928022783,2846.649919670741,4000.872826564086,486.9006814459862,347.96906757394896,505.95505667091913,502.0281499199938,179.47187157357547,151.52840448256347,-14.553358648441817,48.57182024931481,57.28852982462001,47.90689847568279,22.557144401679743,41.781078748332824,27.84375797673962,28.1570726727178,-3.6929685832505195,33.05621153412021,14.459475593210085,25.82962729859634,6.597535554728969,24.339261377041023,-6.426543476430381,28.87370318219145,-8.502052417984082,16.488999945780144,-10.643426741961786,21.396775761614048,null,null
J,193.57931972080166,23.819548524718904,755.127118513248,1334.294617696826,2404.7998981393944,3767.749947835486,306.8637900004324,461.8546807082929,561.2239868584923,569.8279403065112,162.00460216692187,145.4353713186903,-166.65544107875888,169.01856579235252,-83.08492939941706,72.01331157846509,-105.64491821512408,77.06727176642126,-55.439903066985984,62.29035056279778,-101.55081738325896,48.16732140752846,-41.16177149494119,34.90810302860133,-63.45839264219721,31.397300383159315,-38.563566847434544,30.95559152208902,-45.1993976384217,31.53301673476567,6.882941075638049,27.54189157243501,null,null
J,211.22693837246612,36.81493251920583,634.3945110287175,1269.799829546438,2264.6323744851707,3617.1111050456725,239.18687025684315,465.78725077913697,560.6044927826953,224.02857746059,217.3490032185985,152.43977778711024,-134.97053088689702,143.78359673940284,-76.8526802337962,87.05643513904346,-146.91906977384383,62.17114731162581,-54.27635129452695,61.16094630477732,-90.98544994389692,59.89403246781288,-72.64404663067923,41.78308857252064,-29.140302577371827,49.92562713493771,-45.809095620042136,36.23940055106992,-56.83234656602326,28.19994208238256,6.302700084267276,25.320332380510315,null,null
J,204.06550403634805,29.14107004253607,688.1798172029125,1177.9909582049538,2087.5341534432387,3528.9199810361533,228.76169447039518,312.47366177738974,435.72273497654874,385.41590799928576,240.36064578256864,131.61264906248212,-180.06965527957166,140.83303260050872,-115.9190264245824,67.4155757050408,-112.62936990981498,67.80491676255731,-50.703818200753005,48.62234988632257,-102.20679309465875,49.45638085211111,-62.08939208653997,41.9239708517895,-22.978971937452325,50.33098159437895,-54.87159217093486,40.239599528144005,-45.85269399921067,27.426316216125358,18.523656958093575,27.329158257317182,null,null
J,205.91546179466687,38.795621599689596,699.6297311894505,1237.041255316271,2172.879729412549,3550.5207430886967,231.44890453886347,270.426065070661,472.05700290986016,259.14106288909653,198.18614672330156,144.37534629337677,-190.6207761272195,104.88442899307098,-113.9458183722237,54.28930366647369,-132.30175907605891,69.84230261091582,-44.756319610792175,59.1331447905154,-108.60093481402068,51.42854504326563,-52.231158899567816,41.44866406805488,-43.48993035550891,55.24615719651218,-36.74994025323274,32.30181756265919,-37.74417358535481,32.38333091612841,3.474476003956733,34.598709635892064,null,null
N,236.15433290399463,10.559500194701902,1005.5189988559987,2014.8915275939482,3069.795766682576,4167.795580540373,274.57208177173334,346.39869574502785,351.2052959499915,308.8426423045794,7.427419917834268,44.17497959880421,-1.5585890620006377,46.439204040094744,13.56488253766181,31.422135689492123,-5.091852613514383,28.92987153809325,10.262747675428692,21.393570146497773,-5.356868453676322,22.647085576405484,13.203674974974152,17.551619945163367,1.1925504824205613,16.253869169230015,6.960246689993936,16.599727209221754,4.173888978684067,16.921116655375695,3.0795045649641493,11.950032380711766,null,null
N,238.76631472264884,10.473094676471957,1016.5776288895428,1992.469263960562,3063.948767600076,4148.795043172103,225.20591545436525,285.46411976759725,273.49941885499203,262.0126017427999,2.426242719472778,51.10657285562945,-6.191813582029079,49.342297447432266,9.268640680268552,31.171972341192493,-4.096129984180956,33.476231450367855,9.211989496524854,21.75179220742408,0.07262411024329596,19.13064949474318,11.571435048703727,18.057340095378752,-2.232395662074357,14.326163475255456,4.009662794160498,14.938135811778253,1.7089451595060903,13.139881827502833,4.946876335262311,10.776177316503809,null,null
N,244.9263069644082,12.784946053845662,1078.1125130459372,2050.9153416812487,3092.684933304238,4148.012515214699,229.3060360129954,318.03739777737667,307.7333341428346,252.05732464236394,-6.421342576888668,53.81369723452949,-3.916113766457551,50.21736460431141,4.46439367111993,29.152662916212503,8.21234112919291,29.47422125019901,7.4431708526484135,20.68860408406764,2.915891592671069,15.353345198241668,4.590033660641601,15.911209317704158,1.634085593895539,16.424456858538463,5.299602554897412,14.811768421769571,2.995753558672603,14.176486730789737,3.9740244146464265,12.832770700936925,null,null
N,235.68057035612676,12.978609316434762,1029.4975237359613,2035.6928749559195,3090.2988233883143,4148.124318204525,261.47683443714294,342.00099985916154,364.21398862441384,292.26189608041517,3.421617876944169,47.19806037886762,-3.1733668729005187,52.675737859404045,13.961748096919475,30.95056677184116,-2.7867468988369004,30.40588149380957,8.230124418366367,20.19818588162938,-4.135031032643456,18.938795375001753,11.392059584067542,15.065087525325646,0.7133296319989828,16.618614100429916,4.740586412149946,15.002370368755082,2.0886782579086582,14.69629197564377,3.4841304740527015,12.19781915757665,null,null
A,102.68481017094852,9.997847921179167,782.9828997748431,1867.8403609154961,2865.7293840195034,4061.0904558949824,441.8937451522418,345.2598565944677,572.3598678023557,359.74859781906633,98.86550497436197,145.16959902311828,31.03140406285267,37.34328507880563,18.325650991327834,40.9767746467021,4.687271215750003,25.10312052165064,-14.652844504580862,31.873882340682453,-23.45139894605082,19.57648228473432,-3.4343167464609676,20.99974509602276,5.280932316570515,15.135486741073061,-15.029196148137677,18.02832501107508,2.4976783256486383,12.007634911674685,3.006639671764581,13.035955636032194,null,null
J,174.26675041705755,42.62781715121556,843.1298482108989,1714.171047486164,2922.70865267217,4007.0741560207557,303.51334975785596,417.2295878820074,309.2646725223287,402.7969619356115,70.71750356174269,48.70094507471256,-42.18657000454473,71.70388638753175,-24.78799793671827,48.902094011746385,-31.60629298677685,45.54147555620464,-11.125506550858987,34.763192950924086,-20.637633637634735,23.189069945036348,-18.349150239622652,31.93375977072621,-14.516601285476646,18.53852206419314,19.011195724929227,17.568643125187595,-18.933071025097384,19.460382912019487,-7.913163631789399,22.494172274390937,null,null
A,132.6995041327556,15.849910585074966,633.2743033801895,1764.6456642715953,2755.191819706713,4025.34089047541,327.73106709431516,405.8735488242457,665.9160315108415,440.435394635423,124.52768251322665,128.6425123157158,21.139703108073704,56.42079254166326,1.0649455169751254,40.261500562808806,-18.96992001460656,30.1415981646431,-16.51720012329886,31.1060704215858,-58.342692215540275,25.141688799848254,-28.581180399177022,24.211763307316915,6.341701663290678,26.81523326841718,-19.41222720515902,19.845633448333345,3.475792145272916,15.934538538882688,2.6874235193464897,20.89439850584153,null,null
J,179.38840967133933,42.50415996598639,828.763126141943,1763.4567554393054,2966.1216516974105,4122.9157917864395,260.30456490559914,349.9478979359176,267.5776024539608,331.5310764873556,57.379737646567165,50.93165065546337,-34.74731925236831,57.16129176079229,-25.882649992279184,51.21875543887158,-24.883265334538997,34.7661295049476,-6.610471631340056,27.160856756635045,-17.00386692115175,21.140322222698682,-1.2621457507456666,27.01450707786016,-4.541130178005774,17.37120455416808,24.848391834330137,13.355039922212306,-19.3660572103232,20.034264982177888,-9.946197032554924,15.72262279148318,null,null
J,189.12621564349934,52.17073399373727,814.3952843935903,1707.8166448180705,2947.50590170267,3987.0598628419434,301.6263345067512,380.878067586637,342.888649575818,462.30000289033677,67.42242798752682,46.50612235620506,-39.05610153096648,56.62712135032998,-29.31749534231312,54.55866275366588,-27.402417417936178,34.37640220794393,-10.73230687055586,31.733208749438496,-27.41549117272873,25.75047593426081,-8.589088528377205,27.589973698337257,-8.844459347256901,21.683219694207356,27.57990512889912,17.429056314896,-18.44149740207802,16.469372535254806,-10.648582675685343,18.335201188357775,null,null
J,191.14023550617932,50.96053481014184,846.1267683181294,1701.1128067457291,2986.891658005352,4039.102423524851,313.07336025678535,373.2776511845961,293.18091633291266,444.4325459779627,62.50649491947879,52.16077593310512,-30.23483141059369,60.00541485001696,-30.31924756835854,52.90307499067697,-26.549602695952697,40.881079548156436,-8.282189809525846,28.832673124480355,-21.230347490905725,21.977565477337958,-9.643440670595693,27.642150856786106,-16.102672580225853,19.599130084591238,29.544088335373953,18.29406055813366,-24.962971512194947,25.397863590428948,-2.5796725517197525,16.81206017984802,null,null
A,254.0833474032695,49.59739290210285,791.9687845522387,1925.535537995721,3010.456478715201,4148.819960815835,306.4704743690356,431.9900450731354,334.79641613412747,589.8762928700758,85.35288651145366,62.16534810944702,-23.200891873203933,45.994561876769026,13.913628142295474,32.69744835303698,-34.030441711749845,41.16512304065331,-25.90755336332134,31.566428973500678,-16.736516560773634,26.344723762983303,-11.464604946858445,21.702311416846914,-30.900239175371343,25.521448549198457,-14.702978936821623,20.858169270063176,-21.504033820307058,22.033432956894277,-12.635758344758097,14.70913542163706,null,null
F,193.08094737667886,50.39090820502505,686.3483161889902,1844.8550819089905,2611.667178557989,3766.2094104883236,214.70620618975926,211.52691799092307,232.67366262277844,214.05078088087419,100.40306777560968,53.755652393583205,-55.11338580489972,38.02763093914081,38.433002035813985,44.85909404405344,-34.13394207623321,29.723135178428414,-22.031128694870898,32.22902209387059,-43.39925760424898,25.16054476461034,28.745801790266672,32.008207736780086,-13.209246716651842,25.205893880246293,-4.239317333700487,19.59542815090592,-13.625795125825555,18.023496047302686,6.518449776787602,20.794831826221035,null,null
F,174.4980759240743,41.77090294459921,745.5696304507411,1935.817871606586,2681.653384660657,3789.3376672588306,311.83043664601536,321.71408486786254,374.42488998728834,286.41884619898724,102.75179307713086,54.14693038116969,-53.82843587551428,63.305082510613,37.05675739403132,55.9033561298662,-40.340152894718756,37.4327623406458,-22.65116001551245,34.4658521361519,-27.16083875709328,43.82859506898921,26.71235394990592,35.37368261334775,-13.990745600727523,19.94831455405996,-5.678768244159881,19.676399349722487,-12.555507850668066,16.05293261148,4.808893095913647,17.151983173269056,null,null
F,159.26552553051377,29.999165278642632,773.0855110977554,1878.9674031818006,2677.201240723578,3801.667630642911,255.87597004248184,259.39799044385944,320.0825112718028,338.35573936395093,97.40130557276046,70.18844549764876,-74.47103480142711,48.435105376404614,32.975810344618054,46.55246786328627,-15.21019791957941,47.561230057379355,-24.641243106566595,55.48964556142136,-20.668228316105562,44.54309747426392,29.348712445458016,27.984166374481223,-7.503275470289053,23.306157631373114,5.432753076325775,20.98464935898989,-8.435193677750602,25.36984957224344,11.106936637388388,19.366296037609708,null,null
F,121.33774601513849,12.263809671741745,579.2427848217734,2058.4770381457333,2927.368545160393,3809.583488042282,386.5567521972173,485.52044070637993,348.5575585695233,496.53214998506945,129.7197621466428,101.37285280209001,60.39412371800775,63.579276180777754,66.00199707044436,49.31479725754884,-23.371229736541643,38.08032861801015,-66.17632851379416,44.53586498184617,-2.139211899187711,32.761185351982554,-19.184959834300976,24.301377599017275,-9.34737106690504,27.311212069750674,17.350222814083416,20.865777063597577,-11.097513994849695,17.27083873968719,-20.433504108110487,14.8369930101375,null,null
S,154.98423036453786,50.50430789664613,825.5100446825397,1821.9322790412498,2909.6736712199645,3828.9576127638197,417.21671930958365,477.18951869319324,482.7828406232722,437.89550777072407,109.21952556812957,125.38090837911314,-8.352293826959365,56.85889800066094,12.838083650281472,49.69083485100361,-29.357250956253804,41.10909347922906,-25.0262184258034,37.30676917379384,-26.887544658727755,25.319725493728406,-20.815652935902783,30.648073063064675,9.893205443377685,21.7212839512325,-21.30822569604692,24.826758773616753,-17.193430548389937,19.329680720435128,-18.048303446634044,20.544745987560418,null,null
S,212.1173704053462,33.82016111161576,812.093655713309,1849.141726680661,2901.594155469817,3901.770438868767,392.0660168833959,503.951927156679,478.55067161081246,467.73476719594987,99.81756746740602,109.5486652279623,-16.7480319272571,59.62621849070886,6.978862356776533,56.12468792176187,-28.502790504132243,44.35058599255056,-35.72188038499988,44.99451925676778,-25.852660019379766,23.146399837871844,-22.12984350080235,29.401466039708133,4.6600336253525025,22.85678877438056,-38.389445391242404,33.28648174781404,-13.468440871561004,19.499226418335137,-24.41998452113747,25.839676385933963,null,null
F,218.46401806033916,39.618803495729566,798.2544994580583,1836.7510954854076,3026.114048539878,4081.5459111115183,258.60618020102584,323.0830278524534,234.53991401193656,293.8404375103576,22.05177370983748,60.69912037285811,-37.01352148107668,75.1798027268198,-18.69390423982285,53.97865024500016,-52.49019125705825,72.92894385454076,-12.590875868583181,45.50296535229439,-34.11187476206176,43.99930169060511,-17.127318856490238,23.94436890223712,-21.922591023100757,27.71098099341153,-4.101575729703872,27.154163170344955,-9.059720180601795,22.99982250589523,-0.9857676241142951,27.708889059303296,null,null
N,148.90240080847911,20.85547436651336,727.4977715890047,1783.1241689702028,2977.044564262682,4219.09535075108,331.11195816189354,435.6356727612943,489.48595869107186,822.7983560785782,137.50503590276273,136.8766371715041,11.363520197595086,43.623481224545856,15.954249004262161,37.60627072201471,2.673139659857182,27.300780316910792,-8.598059666235606,30.083260888394253,5.884756232864204,25.575068318313253,-11.40815209204392,26.200705676374344,6.181291593429585,19.00816394695205,-1.8322949629101115,25.313000901469366,8.55163001806823,15.863113318624189,2.759459010941162,15.388389528307389,null,null
F,199.92057271021474,57.922034054076555,821.085223717889,1863.9136736311816,3064.726434831612,4075.0810136673144,279.2995206697814,291.21077519041944,232.35247747716892,281.03773246990664,8.814674031354052,67.20175952409302,-36.29673156532211,73.24496580011646,-18.155118484956844,55.56436414157412,-46.25139452601185,66.16089009749746,-15.393213339013885,47.800597552488654,-36.33009845523307,41.33758828786994,-18.119081219200293,27.001916624474582,-19.06137746258292,27.989377657048507,-1.1297052459061416,26.45258911956841,-8.31306748365923,24.580637089260094,-2.6555831319906664,27.641656072356337,null,null
